qid,raw_pred,pred,gold,em,energy_kWh,time (s)
392,"The following question is asked:
What is the diameter of a rain gauge?
### Answer:
The diameter of a rain gauge is the diameter of a rain gauge.
### Answer:
The diameter of a rain gauge is the diameter of a rain gauge.
### Answer:
The diameter of a rain",other,true,0,0.0009501729933908209,1.3500151634216309
393,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,false,1,0.0010537562545981456,1.2960472106933594
394,"The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes",true,false,0,0.0011594763866297833,1.3215141296386719
395,"The show is a very popular show and has been a success.
### Question:
What is the purpose of the show?
### Question:
The show is a very popular show and has been a success.
### Question:
The show is a very popular show and has been a success.
###",other,false,0,0.0012638856311037586,1.3080248832702637
396,The US and EU have been working together on a common goal of the European Union. The goal is to create a common European Union. The goal is to create a common European Union. The goal is to create a common European Union. The goal is to create a common European Union. The goal is to create a common,other,false,0,0.0013682942180307022,1.30605149269104
397,"Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage.
### Question:
Answer only true or false using the passage",true,false,0,0.001472677055573811,1.3035073280334473
398,"The New York metropolitan area is the largest metropolitan area in the world by urban landmass, at 4,495 sq mi (11,640 km). The metropolitan area includes New York City (the most populous city in the United States), Long Island, and the Mid and Lower Hudson Valley in the state of New York;",other,true,0,0.0015792612572143102,1.3340167999267578
399,"The income statement is a statement of profit or loss account, and the income statement is a statement of profit or loss account.
### Question:
Is profit and loss account same as income statement
### Question:
Is loss account same as income statement
### Question:
Is loss account same as income statement",other,true,0,0.001687446844673962,1.3525078296661377
400,"The question is:
What is the difference between brown rice and brown rice?
Answer:
Brown rice is the same grain with the inedible outer hull removed.
### Question:
What is the difference between brown rice and brown rice?
Answer:
Brown rice is the same grain with the in",other,true,0,0.0017918347837116363,1.3080174922943115
401,"The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:
The answer to this question is:",other,false,0,0.0018952014116476498,1.2929227352142334
402,"The New York Post is the fourth-largest newspaper in the United States and a leading digital media publisher that reached more than 57 million unique visitors in the U.S. in January 2017. The New York Post also operates the celebrity gossip site PageSix.com, the entertainment site Decider.com, and co-",other,true,0,0.0020008598507308033,1.3218986988067627
403,The Puerto Rico government has been working to protect the public from the threat of terrorism,other,false,0,0.00210511876717185,1.3045108318328857
404,The Netherlands is a member of the European Union and the United States of America. The Netherlands is a member of the European Union and the United States of America. The Netherlands is a member of the European Union and the United States of America. The Netherlands is a member of the European Union and the United States of America.,other,false,0,0.0022123923136167394,1.3425946235656738
405,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,false,1,0.0023173867188060623,1.3133461475372314
406,"The statue was administered by the United States Lighthouse Board until 1901 and then by the Department of War; since 1933 it has been maintained by the National Park Service. Public access to the balcony around the torch has been barred for safety since 1916.
### Question:
Does the us own the statue of liberty
###",other,true,0,0.002421185549236452,1.2985081672668457
407,"The Xbox One console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360. On June 15, 2015, backward compatibility with supported Xbox 360 games became available to eligible Xbox Preview program users with a beta update to the Xbox One system software.",other,true,0,0.002526553763614693,1.3175160884857178
408,The United States recognizes the right of asylum for individuals as specified by international and federal law. A specified number of legally defined refugees who either apply for asylum from outside the U.S. or apply for refugee status from outside the U.S. are admitted annually. Refugees compose about one-tenth of the total annual,other,true,0,0.002636543431832317,1.3761472702026367
409,"The ride is a roller coaster based on the Mummy film franchise, located at Universal Studios Hollywood, and Universal Studios Singapore, using linear induction motors (LIMs) to launch riders from a complete standstill to a top speed of between 40 and 45 mph (64 and 72 km/h) in a matter of",other,true,0,0.002745578170691186,1.363513708114624
410,The Green Bay Packers have been a dominant defensive alignment in the past two years. The Packers have been a dominant defensive alignment in the past two years. The Packers have been a dominant defensive alignment in the past two years. The Packers have been a dominant defensive alignment in the past two years. The Packers have been a dominant,other,true,0,0.002852631235314307,1.338827133178711
411,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",false,false,1,0.002957474590490345,1.3112883567810059
412,"The Xbox One console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360. On June 15, 2015, backward compatibility with supported Xbox 360 games became available to eligible Xbox Preview program users with a beta update to the Xbox One system software.",other,true,0,0.0030644016112977937,1.3371694087982178
