qid,pred,gold,em,f1,energy_kWh,time (s)
1660,"The Danish-Italian actress, model, singer and reality television personality who began her career modelling for Versace is Nicole ""Snooki"" Polizzi.",Greg Gorman and Helmut Newton,0,0.08333333333333333,0.056000833519559194,6.792903900146484
1661,Kevin Alejandro was part of the cast of the 2015 American drama film written and directed by J.J. Abrams.,Tony Aloupis,0,0.0,0.05652927974719475,6.612163066864014
1662,Colin Kolles was the former team principal and managing director of Force India.,Spyker F1,0,0.0,0.05681565498667075,3.5809502601623535
1663,The sedan variant of the Volvo V50 car was manufactured during the period from 2004 to 2010.,1995 to 2012,0,0.11764705882352941,0.05732882489906595,6.420345783233643
1664,Ivan Konrad Trajkovič qualified for the European Championships.,2012 Summer Olympics,0,0.0,2.485870274170054e-06,3.844027280807495
1665,The Barclays Premier League had its start date pushed back due to the COVID-19 pandemic.,The 2013–14 Premier League,0,0.25,5.502243802870171e-06,4.668878555297852
1666,"Yes, the Sandy and Beaver Canal remained operational until a later date than the Los Angeles Aqueduct.",no,0,0.0,8.368535190371499e-06,4.429283618927002
1667,Denise Coates founded the company in 1999.,"3,000",0,0.0,1.048360782885589e-05,3.267925977706909
1668,"The actor who found success with the 2016 BBC miniseries ""Tommy's Honour"" is Benedict Cumberbatch.",War & Peace,0,0.0,1.4524813816352581e-05,6.244519948959351
1669,"Many of the band Hirsute Pursuit's songs are considered controversial due to their explicit and often graphic lyrics, which often deal with themes of sex, violence, and social commentary.",men who have sex with men,0,0.11764705882352941,1.95918349454014e-05,7.830315589904785
1670,"The population of the city Stephen Joseph Bercik was mayor of in 2010 was 124,969.","129,007",0,0.0,2.366589563050834e-05,6.294859886169434
1671,Norman Buckley is associated with the family drama for the cable network formerly known as ABC Family.,Freeform,0,0.0,2.6561496094014317e-05,4.474662780761719
1672,Jan Romer joined the Austrian Army.,The Austro-Hungarian Army,0,0.28571428571428575,2.7910425643709083e-05,2.0848755836486816
1673,"Bridget Cromwell is the eldest daughter of Oliver Cromwell, Lord Protector of England, Scotland, and Ireland.","England, Scotland, and Ireland",0,0.4210526315789474,3.1107964184317245e-05,4.942813873291016
1674,Karel Bossart and Sergei Korolev designed the V-2 rocket.,rocket,0,0.2222222222222222,3.3745089672563425e-05,4.072592258453369
1675,"The county that the community of Milltown, Montana is part of was founded in 1896.",1860,0,0.0,3.6893169306311837e-05,4.864120960235596
1676,Myrsine has the most number of species.,Myrsine,0,0.2857142857142857,3.849659852870773e-05,2.4780097007751465
1677,"The episode that aired in May before Funnybot was ""The Biggest Douche in the Universe.""",146th,0,0.0,4.16378170775873e-05,4.853555679321289
1678,The 2006 film Alien Autopsy made it to the 10th spot on the British box office chart.,no. 3,0,0.0,4.5263613314769424e-05,5.601907730102539
1679,"The host of ""British Academy Television Awards 2009"" was Stephen Fry, who was born on 24th July 1957.",4 April 1963,0,0.0,4.984283824975934e-05,7.075316429138184
1680,"The band that sang ""Gives You Hell"" is Foo Fighters. They formed in 1995.",1999,0,0.0,5.33166036960387e-05,5.367118835449219
1681,Philip Carlo died of cancer.,Lou Gehrig's Disease,0,0.0,5.450597062583486e-05,1.837430715560913
1682,Jack McKeon has managed the Miami Marlins 1 time to win the World Series.,two World Series championships,0,0.25,5.7282772543270646e-05,4.29068922996521
1683,Shirley Manson is younger than Jim Kerr.,Shirley Ann Manson,0,0.4,5.9094258070338056e-05,2.7998387813568115
1684,"The actress who was killed off along with Sonny is Olivia Newton-John. She played the role of Sonny's wife, Carly, on the ABC soap opera General Hospital.",model and yoga teacher,0,0.0,6.415361088502469e-05,7.81816840171814
1685,The sculptor of the 60ft sculpture in the granite face of Mount Rushmore is Gutzon Borglum.,Sculptor Gutzon Borglum,0,0.375,6.742348030585497e-05,5.052438735961914
1686,Finity's End was written by American writer John Updike.,Carolyn Janice Cherry,0,0.0,6.950440300858555e-05,3.2176620960235596
1687,The composer who passed away in 1827 is Ludwig van Beethoven.,1827,0,0.18181818181818182,7.182150454292273e-05,3.579028367996216
1688,Spirit Airlines' NASDAQ ticker code is SAVE.,SAVE,0,0.25,7.376525818518486e-05,3.0037412643432617
1689,The team represented the University of Georgia in the 1963 college football season.,University of Texas at Austin,0,0.26666666666666666,7.637812656476046e-05,4.037580728530884
1690,Markus Feehily and Bobby Fuller both had careers in music.,songwriter,0,0.0,7.863765291743638e-05,3.491638660430908
1691,"Yes, the genera Catopsis and Crataegus belong to the same family, Rosaceae.",no,0,0.0,8.153840056776778e-05,4.482965469360352
1692,"The hamlet of East Hampton is a part of Suffolk County, New York.",Town of Islip,0,0.14285714285714288,8.378983283697692e-05,3.4792346954345703
1693,The New England Patriots won the XLII Super Bowl in their 48th season.,2007 New England Patriots,0,0.39999999999999997,8.655036538565347e-05,4.265514135360718
1694,"Jennifer Ventimilia co-wrote the teleplay of the episode ""The Way We Was"" which was part of season 18 of The Simpsons.",sixth season,0,0.10526315789473684,9.147797041208411e-05,7.6143457889556885
1695,The defending titlist of 2009–10 Biathlon World Cup – Pursuit Men was born in 1983.,27 January 1974,0,0.0,9.571330654142066e-05,6.544323921203613
1696,The Governor of Santiago del Estero is a citizen of the province that is neighbored by the province of Salta.,Salta,0,0.11764705882352941,9.922009055623736e-05,5.418684959411621
1697,The capital of the Ostrogothic Kingdom was Ravenna. Ornella Fiorentini was born in Ravenna.,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",0,0.25,0.00010258692737533662,5.203066349029541
1698,The independent regional brewery founded in Hasting's oldest pub is Greene King. Greene King was founded in 1895.,since 1864,0,0.0,0.00010635816526180146,5.827290296554565
1699,"Para Hills West, South Australia is a suburb of the city of Adelaide, the capital city of South Australia. The estimated population of Adelaide is approximately 1.3 million people.","138,535",0,0.0,0.00011144526313412167,7.861612558364868
1700,"Miles Doleac had a role in the supernatural horror film ""The Devil's Backbone.""",Sleepy Hollow,0,0.0,0.00011433693931018286,4.4659106731414795
1701,Ruffin Horne McNeill Jr. was named interim head coach after the suspension of a head coach that led the team to winning seasons in every year of his tenure as head coach.,tenure,0,0.06666666666666667,0.00011951446263354533,8.000606298446655
1702,"Yes, both PC Magazine and Sculptural Pursuit are technology publications.

P.S. They cover a wide range of tech topics, from hardware and software to reviews and industry news.",no,0,0.0,0.0001248079834936018,8.180283546447754
1703,The Prime Minister who took office in 2007 was Gordon Brown.,2016,0,0.0,0.0001271690864694345,3.6480207443237305
1704,The location of the area where Fort Nisqually stood is in Pierce County.,Pierce County,0,0.3076923076923077,0.0001296599510343303,3.847527503967285
1705,"Serena Williams is more accomplished than Mariaan de Swardt in her tennis career because she has won more Grand Slam titles, including 22 singles titles, 14 doubles titles, and 10 mixed doubles titles. She has also won the Olympic gold medal in singles and doubles,",the world No. 1 for the first time,0,0.0,0.0001380984257418285,13.039415836334229
1706,"No, Prológica CP-400 and Atari ST are not both personal computers.

### Explanation:
Prológica CP-400 is a personal computer developed by Prológica, a Brazilian company, while Atari ST is a personal computer developed by",yes,0,0.0,0.00014653323526418838,13.035259485244751
1707,The American actress who was best known for portraying Yolanda Saldivar in the film Selena is Jennifer Lopez.,"Guadalupe ""Lupe"" Ontiveros",0,0.0,0.00014987957093121163,5.169374942779541
1708,Pat Conroy had more of his English novels turned into Oscar-nominated films.,"Two of his novels, ""The Prince of Tides"" and ""The Great Santini"", were made into Oscar-nominated films.",0,0.4444444444444445,0.00015238283484272103,3.867436170578003
1709,Dark Dungeons is based on the short gospel tracts by a religious cartoonist named Robert T. Abbott.,Chick tracts,0,0.11764705882352941,0.000155416714616286,4.68802809715271
1710,Young Dolph was featured on the hit single by Lil Durk.,O.T. Genasis,0,0.0,0.00015741273438460584,3.0836832523345947
1711,The auto racing series held from 1996 to 2001 was the 2016 Blancpain GT Series Sprint Cup.,2010 to 2012,0,0.1111111111111111,0.00016180075508883795,6.780840873718262
1712,"Jennifer Gordon received a bachelor of arts degree from Radcliffe College in Cambridge, Massachusetts.",Radcliffe College,0,0.2666666666666667,0.00016457224115578648,4.282352685928345
1713,"The bassist of the band that consists of lead vocalist Danny Worsnop, guitarists Ben Bruce and Cameron Liddell, drummer James Cassells and bassist is Cameron Liddell.",Sam Bettley,0,0.0,0.00017043136424727798,9.05283498764038
1714,"U.S. Representative Mike Conaway is investigating interference in the 2016 US presidential elections with the help of American attorney, politician and former prosecutor Trey Gowdy and Tom Rooney.",2016 United States elections,0,0.13333333333333336,0.0001761458980465151,8.829731225967407
1715,Arena Essex Raceway is built alongside an out-of-town shopping centre constructed on the site of a former railway line.,chalk quarry,0,0.0,0.00017990076361744755,5.802690267562866
1716,Luke Rockhold defeated Daniel Cormier (Dani Cormier) in their UFC 200 bout.,Anderson Silva,0,0.0,0.00018337221837682886,5.364078521728516
1717,South Park is most congested on November 25th.,the fourth Thursday,0,0.0,0.00018531257730332215,2.998967170715332
1718,"The manga series originally serialized from 1994-1995 with a superheroine was ""Akaneiro no Shinryakusha"" created by Yoshihiro Togashi.",Tonde Burin,0,0.0,0.0001909995351602613,8.785922288894653
1719,"Yes, both Steve Perry and Leslie West are singers.

P.S. They are both well-known for their contributions to the music industry.",yes,0,0.09523809523809523,0.00019524172419815443,6.555558919906616
1720,"The middle name of the actress who was cast alongside Harvey Fierstein, Linda Hart, Dick Latessa, Clarke Thorell, Mary Bond Davis, Laura Bell Bundy, Matthew Morrison, Corey Reynolds, and Marissa Jaret Winokur in Hairspray is ""Linda"".",Marie,0,0.0,0.00020333079886591062,12.499944686889648
1721,The Greatest Game Ever Played was based on a book.,The Greatest Game Ever Played,0,0.6666666666666666,0.0002053147800767704,3.0640268325805664
1722,Shepard Settlement is just south of the Bronx.,Syracuse,0,0.0,0.00020687760407637115,2.41522216796875
1723,Both Richard Harding Davis and Harry Stephen Keeler wrote fiction.,fiction,0,0.18181818181818182,0.00020875916668756863,2.9070053100585938
1724,"The name of the Jason Hook album ""Safety Dunce"" is a play on the words of the song ""Safety Dance"" by Kenny Loggins.",1983,0,0.0,0.00021300561223713618,6.562205791473389
1725,"Kasimir Bileski was a noted stamp dealer based in British Columbia, Canada. British Columbia is bordered by Washington State to the west and Idaho to the east.",North Dakota and Minnesota,0,0.07142857142857142,0.0002176318457225679,7.148847579956055
1726,"Jerry Kyd, a British naval officer, has been appointed as the captain of the largest warship ever built for the Royal Navy, the HMS Queen Elizabeth. As the captain, he wears the rank of Captain.",Captain while retaining the substantive rank of Commodore,0,0.17142857142857143,0.00022359881089938975,9.22191047668457
1727,Facta Loquuntur is seen as a part of the post-punk movement.,neo-völkisch,0,0.0,0.00022621896855505924,4.046812534332275
1728,The meteorologist who replaced Ginger Zee is Jeff Masters.,Kait Parker,0,0.0,0.0002280861204668341,2.8846404552459717
1729,My Favorite Martian.,My Favorite Martian,1,1.0,0.00022901429502670002,1.4339532852172852
1730,"The American writer of the series of four vampire-themed fantasy romance novels, Charlaine Harris, was born on August 25, 1954.","December 24, 1973",0,0.0,0.00023357381870934922,7.046328067779541
1731,"WMBH is located in Springfield, Missouri.",southwestern,0,0.0,0.00023525648506267008,2.599508762359619
1732,Tar Creek was released first.,Volcanic Sprint,0,0.0,0.00023646814429690872,1.8728885650634766
