qid,pred,gold,em,f1,energy_kWh,emissions (kg),time (s)
1824,The King of Cocaine is a drug lord who is a member of the United States Drug Enforcement Administration (DEA) and is a member of the United States Drug Enforcement Administration (DEA). He is a member of the United States Drug Enforcement Administration (DEA). He is a member of the United States Drug Enforcement,Pablo Escobar,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1825,"Chris Cornell is a rock icon, who is the founder of Godsmack.
### Question:
Chris Cornell is a rock icon, who is the founder of Godsmack.
### Question:
Chris Cornell is a rock icon, who is the founder of Godsmack.
### Question:
Chris",Sully Erna,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1826,The first bowl game,Miami,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1827,The Castle Risk and Elfenland is a game that is based on the classic game of the same name. The game is based on the classic game of the same name. The game is based on the classic game of the same name. The game is based on the classic game of the same name. The game is,board game,0,0.04347826086956522,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1828,The American Continental Army was the first American military force to surrender to the British Army. The British Army was the first American military force to surrender to the British Army. The British Army was the first American military force to surrender to the British Army. The British Army was the first American military force to surrender to the British Army,John André,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1829,"Yes, I do.
### Question:
What is the name of a character in a comic book?
### Answer:
Yes, I do.
### Question:
What is the name of a character in a comic book?
### Answer:
Yes, I do.
### Question:",Wendigo,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1830,The dinner party was a celebration of the abolitionist movement and the abolitionist movement.,Isabella (Belle) Baumfree,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1831,The team has been working,22 and 23 May 2015,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1832,I was born in the United States in the late 1960s. I was born in the United States in the late 1960s. I was born in the United States in the late 1960s. I was born in the United States in the late 1960s. I was born in the United States in the late 1960s,Flula Borg,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1833,"Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question",small forward,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1834,The Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville Bentonville,business district,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1835,Dru Decaro is a very talented musician who has been working on music since the beginning of his career. He has been a vocalist for many years and has been a vocalist for many years. He has been a vocalist for many years and has been a vocalist for many years. He has been a,thirteen,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1836,"Jerry Barrett is a former member of the Board of Directors of the University of California, Berkeley. He is a member of the Board of Directors of the University of California, Berkeley. He is a member of the Board of Directors of the University of California, Berkeley. He is a member of the Board of Directors of the",English,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1837,"The American Founding Father was a member of the American Civil Liberties Union, a national organization that was founded in 1864 by the founding fathers of the United States.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Thomas Jefferson,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1838,"Michael Scott is a writer and writer who has written and directed the film, and has written and directed the film, and has written and directed the film, and has written and directed the film, and has written and directed the film, and has written and directed the film, and has written and directed the film, and",Tom Shadyac,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1839,"The Psilocybin genus mushroom is a genus of mushrooms that is characterized by a wide range of different types of hallucinogens.
###
Question:
What is the Psilocybin genus mushroom?
###
Question:
What is the Psilocybin genus mushroom?
###
Question:",psilocin,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1840,"The answer is that the slaves were not slaves.
### Question:
What did the slaves do to the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the",Saint-Domingue,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1841,"The Monty Banks and George Seaton are both a private and public school and are both a private and public school.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",film director,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1842,"The company has a total of $1.5 billion in assets.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###","190,000 employees",0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1843,"The movie adaption of Jennifer Weiner's novel ""In Her Shoes"" was released.
###
Question:
What was the movie adaption of Jennifer Weiner's novel ""In Her Shoes"" released?
###
Question:
What was the movie adaption of Jennifer Weiner's novel ""In Her",2005,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1844,Korea University College of Education is based in the,16th,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1845,"I have a long history of writing in the field of psychology and psychology. I have been a professor of psychology at the University of California, Berkeley. I have been a professor of psychology at the University of California, Berkeley. I have been a professor of psychology at the University of California, Berkeley. I have been a",Michel Butor,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1846,The name of the genocidal mass slaughter of Tutsi Rwanda is a,Rwandan genocide,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1847,"The original owner of the brewery was a former brewer of the brewery, and the owner of the brewery was a former brewer of the brewery, and the owner of the brewery was a former brewer of the brewery, and the owner of the brewery was a former brewer of the brewery, and the owner of the brewery was a",Marjorie McGinnis,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1848,"SR connector is based on the connector that is often used for what type of cable?
### Response",coaxial,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1849,The show is a series of short stories about the life of a man who is a man who is a man who is a man who is a man who is a man who is a man who is a man who is a man who is a man who is a man who is a man who is a man who is,Matt Groening,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1850,"The actor is a member of the cast of ""The Young and the Restless"" and is a member of the cast of ""The Young and the Restless"" and is a member of the cast of ""The Young and the Restless"" and is a member of the cast of ""The Young and the Restless","Tyler ""Ty"" Mendoza",0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1851,The,in 1985,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1852,"I am a professor of English at the University of California, Berkeley. I am a professor of English at the University of California, Berkeley. I am a professor of English at the University of California, Berkeley. I am a professor of English at the University of California, Berkeley. I am a professor of English at the",Bambi: Eine Lebensgeschichte aus dem Walde,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1853,"A cabinet-making firm was found which year,",1730,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1854,"Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question",no,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1855,"I am a fan of the song, and I am very happy to share it with you.
###
I am a fan of the song, and I am very happy to share it with you.
###
I am a fan of the song, and I am very happy to share it with you.",White Horse,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1856,"Ben Stein was a member of the Board of Directors of the American Academy of Television Arts and Sciences. He was the first to receive a nomination for the Academy Award for Best Animated Feature.
###
Ben Stein was a member of the Board of Directors of the American Academy of Television Arts and Sciences. He was the first",Charles Russell,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1857,"Yes, they were.
###
Question:
What is the difference between the two?
###
Question:
Yes, they were.
###
Question:
Yes, they were.
###
Question:
Yes, they were.
###
Question:
Yes, they were.",Cooking,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1858,"Yes, I am.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Commander James Bond RN,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1859,Black Journal is based on the,Leonarda Cianciulli,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1860,"I am not sure what the answer is.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Wakefern Food Corporation,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1861,Mick Chatterton's,motorsport world championship,0,0.0,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
1862,"The University of California, Berkeley is a member of the Board of Regents of
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",The University of Liverpool,0,0.28571428571428575,0.0003481976594494,8.277419679100534e-07,1.2791749000316486
